Продукт,Калорийность,Белки,Жиры,Углеводы
Хлеб Альпийский Рустик [Ашан],298 кКал,"12,4 г","11,3 г","36,8 г"
Хлеб Арбатский [Ашан],268 кКал,"8,3 г","2,2 г","52,4 г"
Хлеб Баварский [Ашан],236 кКал,"8,7 г","3,4 г","41,2 г"
Хлеб Белый Формовой [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Хлеб Богатырский с Отрубями [Ашан],276 кКал,"9,5 г","4,6 г","54,6 г"
Хлеб Бодрый [Ашан],326 кКал,14 г,"1,9 г","57,6 г"
Хлеб Бородино [Ашан],213 кКал,"7,6 г","1,2 г","41,7 г"
Хлеб Бородинский [Ашан],228 кКал,"6,9 г","1,3 г",39 г
Хлеб Бородинский Новый [Ашан],160 кКал,"4,2 г","0,8 г","36,7 г"
Хлеб Брусничная Поляна [Ашан],245 кКал,"9,3 г","2,1 г","48,8 г"
Хлеб Гречишный Темный [Ашан],328 кКал,19 г,8 г,45 г
Хлеб Дарница [Ашан],248 кКал,"8,9 г","3,3 г","44,5 г"
Хлеб Деревенский [Ашан],262 кКал,"8,8 г","1,1 г","54,4 г"
Хлеб Деревенский с Отрубями [Ашан],259 кКал,"8,8 г","1,1 г","52,5 г"
Хлеб Дижонский [Ашан],232 кКал,"8,6 г","2,9 г","43,7 г"
Хлеб для Сэндвичей [Ашан],259 кКал,7 г,3 г,51 г
Хлеб Домашний [Ашан],215 кКал,"7,8 г",1 г,45 г
Хлеб Домашний на Молоке [Ашан],278 кКал,"9,5 г","1,9 г","59,3 г"
Хлеб Женевский Кукурузный [Ашан],295 кКал,"8,7 г","11,6 г",44 г
Хлеб Зерновой [Ашан],206 кКал,8 г,"3,4 г","35,4 г"
Хлеб Картофельный [Ашан],232 кКал,"7,3 г","2,1 г","50,3 г"
Хлеб Кефирный [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Хлеб Корона с Кунжутом [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Хлеб Корона с Маком [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Хлеб Кукурузный [Ашан],256 кКал,"9,4 г","1,2 г","50,5 г"
Хлеб Кукурузный Особый [Ашан],273 кКал,11 г,"4,8 г","46,4 г"
Хлеб Кукурузный с Сыром [Ашан],265 кКал,"9,4 г","1,5 г","50,5 г"
Хлеб Кукурузный с Тыквой [Ашан],252 кКал,"8,7 г","3,7 г",45 г
Хлеб Луковый [Ашан],243 кКал,"7,1 г","3,8 г",45 г
Хлеб Мариинский с Изюмом [Ашан],227 кКал,"8,6 г","1,1 г","45,7 г"
Хлеб Монастырский [Ашан],340 кКал,"13,3 г","5,3 г","59,9 г"
Хлеб Мультизерновой Весовой [Ашан],206 кКал,7 г,"2,6 г","38,6 г"
Хлеб Немецкий [Ашан],194 кКал,"6,1 г","2,6 г","36,6 г"
Хлеб Нива [Ашан],257 кКал,"7,5 г","2,8 г","49,2 г"
Хлеб Нордлендер [Ашан],298 кКал,"12,4 г","11,3 г","36,8 г"
Хлеб Паве Гурман [Ашан],240 кКал,8 г,1 г,48 г
Хлеб Парижский с Кунжутом [Ашан],300 кКал,10 г,4 г,55 г
Хлеб Подсолнух [Ашан],262 кКал,"8,6 г","7,4 г","40,3 г"
Хлеб Посольский [Ашан],262 кКал,"9,4 г",7 г,"40,3 г"
Хлеб Прибалтийский [Ашан],220 кКал,8 г,1 г,45 г
Хлеб Пшенично-Ржаной [Ашан],223 кКал,"7,5 г",1 г,46 г
Хлеб Пшеничный Знатный [Ашан],244 кКал,"7,8 г","1,3 г","51,2 г"
Хлеб Ржано-Пшеничный [Ашан],210 кКал,"6,8 г","1,2 г",40 г
Хлеб Ржано-Пшеничный Столичный [Ашан],210 кКал,7 г,"1,2 г","45,8 г"
Хлеб Ржаной [Ашан],199 кКал,"5,6 г","1,1 г","43,3 г"
Хлеб Ржаной Баварский [Ашан],248 кКал,"8,7 г","3,4 г","41,2 г"
Хлеб Ржаной Мини [Ашан],220 кКал,6 г,1 г,46 г
Хлеб Ржаной с Кориандром [Ашан],222 кКал,"6,9 г","2,4 г","43,3 г"
Хлеб Рижский Особый [Ашан],215 кКал,"6,4 г",1 г,45 г
Хлеб Рыбацкий [Ашан],230 кКал,8 г,1 г,47 г
Хлеб с Изюмом и Брусникой [Ашан],205 кКал,"9,3 г","2,1 г","48,4 г"
Хлеб с Мюсли Весовой [Ашан],238 кКал,"6,1 г",2 г,"48,9 г"
Хлеб с Отрубями [Ашан],268 кКал,"9,6 г","3,8 г","47,7 г"
Хлеб с Семенами Подсолнечника [Ашан],238 кКал,"7,6 г","0,9 г","46,2 г"
Хлеб с Семенами Тыквы [Ашан],230 кКал,"8,2 г","2,6 г","43,5 г"
Хлеб с Сыром Весовой [Ашан],385 кКал,"7,8 г","20,2 г","42,3 г"
Хлеб Сандвич [Ашан],274 кКал,"7,8 г","3,9 г","50,8 г"
Хлеб Сельский [Ашан],216 кКал,"7,8 г","0,9 г","43,3 г"
Хлеб Сельский Овальный [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Хлеб Славянский [Ашан],204 кКал,"6,8 г","1,2 г",40 г
Хлеб Солнечный [Ашан],260 кКал,8 г,4 г,49 г
Хлеб Солнышко [Ашан],221 кКал,"6,9 г","1,2 г","43,4 г"
Хлеб Старорусский с Клюквой [Ашан],245 кКал,"9,3 г","2,1 г","48,8 г"
Хлеб Столичный [Ашан],204 кКал,"6,8 г","1,2 г",40 г
Хлеб Столичный Круглый [Ашан],210 кКал,7 г,"1,2 г","45,8 г"
Хлеб Суоми [Ашан],273 кКал,"11,7 г","3,7 г","47,2 г"
Хлеб Тверской [Ашан],179 кКал,"5,8 г","0,9 г","39,5 г"
Хлеб Украинский [Ашан],297 кКал,"9,5 г","1,2 г","66,3 г"
Хлеб Украинский Новый [Ашан],210 кКал,"6,8 г","1,2 г",40 г
Хлеб Фитнес [Ашан],290 кКал,"12,2 г","9,1 г","40,1 г"
Хлеб Французский [Ашан],260 кКал,"8,2 г","0,9 г","54,9 г"
Хлеб Царский [Ашан],280 кКал,10 г,8 г,41 г
Хлеб Цельнозерновой [Ашан],208 кКал,"6,7 г","5,6 г","31,6 г"
Хлеб Цельнозерновой Весовой [Ашан],303 кКал,"11,6 г","23,4 г","11,7 г"
Хлеб Чемпион [Ашан],263 кКал,"7,5 г",1 г,46 г
Хлеб Черный Русский [Ашан],256 кКал,"8,1 г","2,4 г","49,5 г"
Хлеб Шведский [Ашан],406 кКал,"23,8 г","18,3 г","36,7 г"
Хлеб Швейцарский [Ашан],192 кКал,"6,8 г","0,9 г","42,3 г"
Хлебные Палочки [Ашан],401 кКал,"11,4 г",6 г,73 г
Хлебные Палочки Простые [Ашан],367 кКал,"10,6 г","5,6 г","66,9 г"
Хлебушек Фитнес [Ашан],270 кКал,8 г,3 г,52 г
Хлебушки Ржаные [Ашан],300 кКал,"7,5 г",8 г,47 г
Хлебцы [Ашан],316 кКал,10 г,"1,8 г",65 г
Хлебцы Льняные Овощные [Ашан],427 кКал,11 г,16 г,59 г
Хлебцы Льняные Томат-Базилик [Ашан],400 кКал,10 г,17 г,52 г
"Хлебцы Ржаные ""Утречко"" [Ашан]",370 кКал,13 г,"2,2 г","74,4 г"
Хлебцы Ржаные Солодовые [Ашан],310 кКал,10 г,"1,8 г",64 г
Хлебцы с Корицей [Ашан],326 кКал,"12,5 г","0,7 г","71,8 г"
Хлебцы Фитнес [Ашан],204 кКал,7 г,2 г,38 г
Хлебцы Хрустящие [Ашан],319 кКал,"7,8 г",1 г,"69,7 г"
Хлебцы Хрустящие Злаковые [Ашан],324 кКал,"8,1 г","1,1 г","70,5 г"
Хлопья из Пшеницы с Сухофруктами [Ашан],398 кКал,9 г,"7,5 г",69 г
Хлопья Кукурузные Глазированные [Ашан],297 кКал,"5,2 г","0,8 г","71,8 г"
Хлопья Мультизерновые [Ашан],347 кКал,"10,3 г","5,3 г","64,6 г"
Хлопья Овсяные [Ашан],306 кКал,12 г,6 г,51 г
Хлопья Овсяные Геркулес [Ашан],400 кКал,11 г,6 г,70 г
Хребты Лосося [Ашан],118 кКал,16 г,6 г,0 г
Хрен Сливочный [Ашан],90 кКал,3 г,1 г,17 г
Хурма [Ашан],62 кКал,"0,5 г",0 г,"15,9 г"
Цветная Капуста [Ашан],30 кКал,"2,5 г",0 г,5 г
Цельно Зерновая Смесь [Ашан],298 кКал,"11,5 г","2,2 г","58,7 г"
Цитрон [Ашан],38 кКал,0 г,0 г,"9,5 г"
Цукаты [Ашан],340 кКал,"0,5 г",0 г,84 г
Цукаты Вишни [Ашан],300 кКал,"0,5 г",0 г,75 г
Чебурек с Ветчиной и Сыром [Ашан],345 кКал,"13,7 г","19,7 г","26,3 г"
Чебурек с Курицей [Ашан],229 кКал,8 г,9 г,29 г
Чебурек с Мясом [Ашан],284 кКал,"9,6 г","13,2 г","25,1 г"
Чебурек с Сыром и Грибами [Ашан],355 кКал,"15,8 г","21,3 г","25,4 г"
Чебурек Сыр/Грибы [Ашан],256 кКал,7 г,8 г,39 г
Челночек [Ашан],370 кКал,9 г,"6,5 г",69 г
Чёрная Смородина [Ашан],30 кКал,"0,5 г","0,5 г","5,6 г"
Черная Фасоль Прето [Ашан],350 кКал,21 г,2 г,62 г
Черника Замороженная [Ашан],25 кКал,"0,3 г",0 г,6 г
Чернослив [Ашан],250 кКал,2 г,0 г,60 г
Чернослив Суш Б/К [Ашан],256 кКал,"1,9 г","0,5 г","59,5 г"
Черри Томаты Маринованные [Ашан],15 кКал,0 г,0 г,"3,5 г"
Чечевица Зелёная [Ашан],360 кКал,28 г,2 г,58 г
Чечевица Красная [Ашан],298 кКал,21 г,2 г,47 г
Чечевица Красная Варёная [Ашан],149 кКал,"10,5 г",1 г,"23,5 г"
Чечевица Натуральная [Ашан],150 кКал,12 г,"0,5 г","24,5 г"
Чиабата с Колбасой [Ашан],209 кКал,"6,8 г","9,5 г","7,8 г"
Чиабатта Итальянская [Ашан],258 кКал,"9,1 г",1 г,"52,6 г"
Чиабатта Ржаная [Ашан],239 кКал,"7,3 г",1 г,"47,7 г"
Чиабатта Рустик [Ашан],207 кКал,"7,8 г","0,8 г","42,2 г"
Чиабатта с Луком [Ашан],271 кКал,"8,8 г","3,4 г","50,8 г"
Чиабатта с Оливками [Ашан],230 кКал,7 г,"3,5 г",43 г
Чиабатта с Сыром [Ашан],250 кКал,"7,5 г","4,5 г",45 г
Чиабатта со Вкусом Оливок [Ашан],204 кКал,"7,2 г",2 г,"39,4 г"
Чиабатта Темная [Ашан],187 кКал,"6,5 г","0,8 г","38,7 г"
Чиабатта Традиционная [Ашан],240 кКал,8 г,3 г,46 г
Чизкейк Классический [Ашан],220 кКал,7 г,12 г,21 г
Чизкейк Облепиха-Курага [Ашан],260 кКал,"6,5 г",11 г,34 г
Чизкейк с Персиком [Ашан],146 кКал,"5,3 г","5,9 г",18 г
Чизкейк Фруктовый [Ашан],346 кКал,"5,3 г","5,9 г",18 г
Чизкейк Шоколадный [Ашан],266 кКал,"9,4 г","8,1 г",39 г
Чипсы [Ашан],435 кКал,3 г,28 г,42 г
Чипсы со Вкусом Барбекю [Ашан],528 кКал,5 г,28 г,62 г
Чипсы со Вкусом Сыра [Ашан],500 кКал,4 г,30 г,55 г
Шампиньоны [Ашан],27 кКал,"4,3 г",1 г,"0,1 г"
Шампиньоны Целые [Ашан],15 кКал,"2,5 г","0,5 г","0,5 г"
Шарики Шоколадные [Ашан],378 кКал,"8,1 г","1,7 г","83,1 г"
Шарлак с Кешью [Ашан],340 кКал,"1,5 г","0,5 г",89 г
Шаурма из Курицы [Ашан],165 кКал,"9,6 г","5,4 г","19,6 г"
Шаурма по-Грузински [Ашан],711 кКал,"40,7 г","38,2 г","51,3 г"
Шаурма с Курицей [Ашан],167 кКал,"19,4 г","13,8 г","6,8 г"
Шашлык из Свинины по-Русски [Ашан],244 кКал,16 г,20 г,0 г
Шашлык Куриный [Ашан],223 кКал,23 г,9 г,1 г
Шашлык Куриный в Специях [Ашан],183 кКал,"20,4 г","1,7 г","1,7 г"
Шашлычок Куриный [Ашан],120 кКал,"18,7 г","4,5 г",0 г
Шведские Галеты с Овсяными Хлопьями и Шоколадом [Ашан],505 кКал,"5,1 г","26,2 г","60,2 г"
Шейка Свиная Б/К [Ашан],381 кКал,14 г,35 г,0 г
Шейка Свиная Бескостная «Фермерская» [Ашан],320 кКал,12 г,30 г,0 г
Шейка Телячья [Ашан],90 кКал,18 г,2 г,0 г
Шейная Часть Говяжья Б/К [Ашан],131 кКал,17 г,7 г,0 г
Шейная Часть Говяжья на Кости «Фермерская» [Ашан],230 кКал,16 г,18 г,0 г
Шея Говяжья [Ашан],131 кКал,17 г,7 г,0 г
Шинка Деликатесная [Ашан],182 кКал,12 г,25 г,0 г
Шницель [Ашан],160 кКал,11 г,10 г,6 г
"Шницель Говяжий ""Фермерский"" [Ашан]",160 кКал,18 г,10 г,0 г
Шницель из Говядины [Ашан],123 кКал,19 г,5 г,0 г
Шницель из Свинины [Ашан],158 кКал,17 г,10 г,0 г
Шницель из Свинины Фермерский [Ашан],270 кКал,12 г,25 г,0 г
Шницель из Телятины [Ашан],100 кКал,"19,5 г","2,5 г",0 г
Шоколад 74% [Ашан],569 кКал,8 г,"44,4 г","28,6 г"
Шоколад Noir Dessert 52% [Ашан],521 кКал,"6,6 г",30 г,52 г
Шоколад Noir Orange [Ашан],487 кКал,"5,5 г",26 г,54 г
Шоколад Апельсин со Стевией [Ашан],444 кКал,5 г,"30,7 г","37,4 г"
Шоколад Белый Десерт [Ашан],553 кКал,"7,9 г",33 г,55 г
Шоколад Белый с Малиной [Ашан],521 кКал,"5,3 г","28,4 г",61 г
Шоколад Горький 70% [Ашан],549 кКал,"9,7 г",38 г,36 г
Шоколад Горький 72% [Ашан],559 кКал,"8,4 г","42,5 г","29,7 г"
Шоколад Горький 76% с Апельсиновой Цедрой [Ашан],551 кКал,"7,2 г","40,7 г","33,6 г"
Шоколад Горький 85% [Ашан],591 кКал,8 г,"51,6 г","16,8 г"
Шоколад Горький Био 85% Какао [Ашан],584 кКал,10 г,48 г,20 г
Шоколад Дегустационный Горький 72% [Ашан],559 кКал,"8,4 г","42,5 г","29,7 г"
Шоколад Дегустационный Горький 74% с Кусочками Какао Бобов [Ашан],572 кКал,8 г,"44,7 г","28,6 г"
Шоколад Дегустационный Горький 85% [Ашан],591 кКал,8 г,"51,6 г","16,8 г"
Шоколад Молочный Лайм Лимон [Ашан],537 кКал,"6,2 г","31,5 г","57,2 г"
Шоколад Молочный с Муссом Пралине [Ашан],71 кКал,1 г,"4,4 г","6,9 г"
Шоколад со Стевией и Какао-Крупкой [Ашан],462 кКал,"5,6 г","33,9 г","34,1 г"
Шоколад Темный с Миндалем Noir Amandes [Ашан],551 кКал,"9,5 г",38 г,38 г
Шоколад Темный с Цельным Миндалем [Ашан],530 кКал,9 г,34 г,46 г
Шоколад Темный с Цукатами Апельсина [Ашан],487 кКал,6 г,25 г,56 г
Шоколад Темный с Шоколадным Муссом [Ашан],565 кКал,"5,4 г",38 г,47 г
Шоколад Черный Био [Ашан],584 кКал,10 г,48 г,20 г
Шоколадная Паста для Бутербродов [Ашан],569 кКал,5 г,"37,1 г",52 г
Шоколадные Капли [Ашан],516 кКал,7 г,28 г,55 г
Шоколадные Лепестки Био [Ашан],385 кКал,"9,1 г","3,9 г","73,8 г"
Шоколадный Мусс [Ашан],580 кКал,7 г,44 г,39 г
Шоколадный Соус [Ашан],268 кКал,"1,3 г","1,6 г",62 г
Шоколадный Твист [Ашан],430 кКал,"6,5 г","25,1 г","44,5 г"
Шоколадный Флан [Ашан],376 кКал,5 г,"5,1 г",74 г
Шпик Варено-Копченый [Ашан],584 кКал,11 г,60 г,0 г
Штрудель Киви [Ашан],410 кКал,5 г,30 г,34 г
Штрудель с Вишней [Ашан],198 кКал,3 г,"10,3 г","24,6 г"
Штрудель с Яблоком и Изюмом [Ашан],262 кКал,"3,9 г","12,4 г","33,4 г"
Шукеты [Ашан],439 кКал,"8,9 г","30,1 г","33,6 г"
Шукеты с Сахаром [Ашан],420 кКал,"7,4 г","20,1 г","52,4 г"
Шукеты со Сгущенкой [Ашан],489 кКал,14 г,24 г,43 г
Щербет Облепиха [Ашан],143 кКал,"0,7 г",3 г,"28,4 г"
Эклер без Начинки [Ашан],189 кКал,"5,2 г","4,3 г","39,8 г"
Энергетический Напиток [Ашан],45 кКал,0 г,0 г,12 г
Энержи Микс Весовой [Ашан],510 кКал,"7,6 г","29,5 г","52,8 г"
Эскалоп из Свинины [Ашан],162 кКал,18 г,10 г,0 г
Эскалоп Свиной Фермерский [Ашан],210 кКал,16 г,16 г,0 г
"Яблоки ""Кольцо"" Цукаты [Ашан]",306 кКал,1 г,"1,6 г","68,7 г"
Яблоки Сушеные [Ашан],231 кКал,"2,2 г","0,1 г",59 г
Яблоки Сушеные Кольца [Ашан],50 кКал,"0,2 г","0,2 г","13,5 г"
Яблоко [Ашан],47 кКал,"0,4 г",0 г,"11,3 г"
Яблоко Бребурн [Ашан],47 кКал,"0,4 г","0,1 г","11,8 г"
Яблоко Ред Чиф [Ашан],46 кКал,"0,4 г",0 г,"11,3 г"
Яблочное Пюре Био́ [Ашан],55 кКал,"0,3 г","0,6 г","11,5 г"
Ядро Абрикосовой Косточки [Ашан],520 кКал,25 г,45 г,3 г
Ядро Подсолнечника [Ашан],588 кКал,22 г,"50,5 г",11 г
Язык в Желе 80% [Ашан],157 кКал,"17,7 г","8,8 г","1,8 г"
Язык Говяжий Отварной [Ашан],281 кКал,"20,2 г","15,2 г","3,6 г"
Язык Свиной Отварной [Ашан],188 кКал,12 г,9 г,"2,4 г"
Язычки Слоеные [Ашан],478 кКал,"6,9 г","31,8 г","43,2 г"
Язычки Слоеные с Джемом [Ашан],402 кКал,"5,6 г","17,7 г","55,9 г"
Язычки Слоеные с Изюмом [Ашан],350 кКал,"5,4 г","19,3 г","38,7 г"
Яичная Лазанья [Ашан],366 кКал,"13,4 г","3,3 г","69,1 г"
Яичная Паста со Шпинатом [Ашан],366 кКал,"14,6 г","4,3 г","65,9 г"
Яичница Глазунья [Ашан],241 кКал,"15,9 г","9,3 г",1 г
Яйцо [Ашан],157 кКал,"12,7 г","11,5 г","0,7 г"
Яйцо Деревенское [Ашан],161 кКал,"12,8 г","11,8 г",1 г
Янтарная с Перцем [Ашан],147 кКал,"37,8 г","4,5 г","0,1 г"
